NSE,E,1333,EQUITY,0,HDFCBANK-EQ,null,HDFC Bank
NSE,E,13332,EQUITY,0,SOLARINDS-EQ,null,Solar Industries
NSE,E,13337,EQUITY,0,GALLANTT-EQ,null,Gallantt Metal
NSE,E,13342,EQUITY,0,VAKRANGEE-EQ,null,Vakrangee
NSE,E,13352,EQUITY,0,MALUPAPER-EQ,null,Malu Paper Mills
NSE,E,1336,EQUITY,0,HEG-EQ,null,HEG
NSE,E,13367,EQUITY,0,SGL-EQ,null,STL Global
NSE,E,13376,EQUITY,0,UTTAMSUGAR-EQ,null,Uttam Sugar Mills
NSE,E,1338,EQUITY,0,SDBL-EQ,null,Som Distilleries & Breweries
NSE,E,13381,EQUITY,0,KKCL-EQ,null,Kewal Kiran Clothing
NSE,E,13400,EQUITY,0,BHAGERIA-EQ,null,Bhageria Industries
NSE,E,13404,EQUITY,0,SUNTV-EQ,null,Sun TV Network
NSE,E,13409,EQUITY,0,GPIL-EQ,null,GPIL
NSE,E,13414,EQUITY,0,RSYSTEMS-EQ,null,R Systems International
NSE,E,13421,EQUITY,0,EMKAY-EQ,null,Emkay Global Financial Services
NSE,E,13430,EQUITY,0,KELLTONTEC-EQ,null,Kellton Tech Solutions
NSE,E,13441,EQUITY,0,BALPHARMA-EQ,null,Bal Pharma
NSE,E,13451,EQUITY,0,RATNAMANI-EQ,null,Ratnamani Metals and Tubes
NSE,E,13463,EQUITY,0,PIONEEREMB-EQ,null,Pioneer Embroideries
NSE,E,1348,EQUITY,0,HEROMOTOCO-EQ,null,Hero Motocorp
NSE,E,13491,EQUITY,0,JKLAKSHMI-EQ,null,JK Lakshmi Cement
NSE,E,13496,EQUITY,0,PFOCUS-EQ,null,Prime Focus
NSE,E,13501,EQUITY,0,ALLCARGO-EQ,null,Allcargo Logistics
NSE,E,13510,EQUITY,0,AKASH-EQ,null,Akash Infra-Projects
NSE,E,13511,EQUITY,0,MUNJALAU-EQ,null,Munjal Auto Industries
NSE,E,13517,EQUITY,0,EMAMILTD-EQ,null,Emami
NSE,E,13522,EQUITY,0,NECCLTD-EQ,null,NECC North Eastern Carrying Corp
NSE,E,13528,EQUITY,0,GMRINFRA-EQ,null,GMR Airports Infrastructure
NSE,E,13536,EQUITY,0,VIDHIING-EQ,null,Vidhi Specialty Food Ingredients
NSE,E,13538,EQUITY,0,TECHM-EQ,null,Tech Mahindra
NSE,E,13560,EQUITY,0,GRINDWELL-EQ,null,Grindwell Norton
NSE,E,13565,EQUITY,0,RAMANEWS-EQ,null,Shree Rama Newsprint & Papers
NSE,E,13572,EQUITY,0,MANUGRAPH-EQ,null,Manugraph India
NSE,E,13577,EQUITY,0,VOLTAMP-EQ,null,Voltamp Transformers
NSE,E,13587,EQUITY,0,ACE-EQ,null,Action Construction Equipment
NSE,E,13592,EQUITY,0,HOVS-EQ,null,HOV Services
NSE,E,13598,EQUITY,0,SELAN-EQ,null,Selan Exploration Technology
NSE,E,136,EQUITY,0,ANDHRSUGAR-EQ,null,Andhra Sugars
NSE,E,1360,EQUITY,0,HIMATSEIDE-EQ,null,Himatsingka Seide
NSE,E,13611,EQUITY,0,IRCTC-EQ,null,IRCTC
NSE,E,13620,EQUITY,0,ANANTRAJ-EQ,null,Anant Raj Industries
NSE,E,1363,EQUITY,0,HINDALCO-EQ,null,Hindalco Industries
NSE,E,13637,EQUITY,0,JMFINANCIL-EQ,null,JM Financial
NSE,E,13643,EQUITY,0,ELECON-EQ,null,Elecon Engineering Company
NSE,E,13648,EQUITY,0,TALBROAUTO-EQ,null,Talbros Automotive Components
NSE,E,13656,EQUITY,0,ALICON-EQ,null,Alicon Castalloy
NSE,E,13658,EQUITY,0,GEECEE-EQ,null,GeeCee Ventures
NSE,E,13688,EQUITY,0,GATI-EQ,null,GATI
NSE,E,13693,EQUITY,0,INFOMEDIA-EQ,null,Infomedia Press
NSE,E,13702,EQUITY,0,VISHWARAJ-EQ,null,Vishwaraj Sugar Industries
NSE,E,13710,EQUITY,0,FIEMIND-EQ,null,Fiem Industries
NSE,E,1372,EQUITY,0,HINDCOMPOS-EQ,null,Hindustan Composites
NSE,E,13720,EQUITY,0,JHS-EQ,null,JHS Svendgaard Laboratories
NSE,E,13725,EQUITY,0,DCBBANK-EQ,null,DCB Bank
NSE,E,13730,EQUITY,0,INSPIRISYS-EQ,null,Inspirisys Solutions
NSE,E,13735,EQUITY,0,GLOBALVECT-EQ,null,Global Vectra Helicorp
NSE,E,13745,EQUITY,0,GTLINFRA-EQ,null,GTL Infrastructure
NSE,E,1375,EQUITY,0,HCC-EQ,null,HCC Hindustan Construction Company
NSE,E,13750,EQUITY,0,FLUOROCHEM-EQ,null,Gujarat Fluorochemicals
NSE,E,13751,EQUITY,0,NAUKRI-EQ,null,Naukri / Info Edge
NSE,E,13756,EQUITY,0,SHIVAMAUTO-EQ,null,Shivam Autotech
NSE,E,13761,EQUITY,0,BBL-EQ,null,Bharat Bijlee
NSE,E,13771,EQUITY,0,AARVEEDEN-EQ,null,Aarvee Denims & Exports
NSE,E,13776,EQUITY,0,GESHIP-EQ,null,Great Eastern Shipping Company
NSE,E,13786,EQUITY,0,TORNTPOWER-EQ,null,Torrent Power
NSE,E,13791,EQUITY,0,PARSVNATH-EQ,null,Parsvnath Developers
NSE,E,13796,EQUITY,0,MANALIPETC-EQ,null,Manali Petrochemicals
NSE,E,13801,EQUITY,0,SUTLEJTEX-EQ,null,Sutlej Textiles And Industries
NSE,E,13810,EQUITY,0,GREENPANEL-EQ,null,Greenpanel Industries
NSE,E,13816,EQUITY,0,DAAWAT-EQ,null,Daawat / LT Foods
NSE,E,13821,EQUITY,0,RUCHIRA-EQ,null,Ruchira Papers
NSE,E,13826,EQUITY,0,SOBHA-EQ,null,Sobha
NSE,E,13839,EQUITY,0,DONEAR-EQ,null,Donear Industries
NSE,E,13844,EQUITY,0,MMFL-EQ,null,MM Forgings
NSE,E,13859,EQUITY,0,VENUSREM-EQ,null,Venus Remedies
NSE,E,13870,EQUITY,0,KUANTUM-EQ,null,Kuantum Papers
NSE,E,13875,EQUITY,0,JINDRILL-EQ,null,Jindal Drilling & Industries
NSE,E,13880,EQUITY,0,BANCOINDIA-EQ,null,Banco Products
NSE,E,1389,EQUITY,0,SUPREMEENG-EQ,null,SUPREME ENGINEERING LTD
NSE,E,13890,EQUITY,0,HIRECT-EQ,null,Hind Rectifiers
NSE,E,13900,EQUITY,0,CREST-EQ,null,Crest Ventures
NSE,E,13920,EQUITY,0,PLASTIBLEN-EQ,null,Plastiblends India
NSE,E,13925,EQUITY,0,NFL-EQ,null,National Fertilizers
NSE,E,1394,EQUITY,0,HINDUNILVR-EQ,null,HUL Hindustan Unilever
NSE,E,13941,EQUITY,0,PRAENG-EQ,null,Prajay Engineers Syndicate
NSE,E,13966,EQUITY,0,HBLPOWER-EQ,null,HBL Power Systems
NSE,E,13976,EQUITY,0,TANLA-EQ,null,Tanla Platforms
NSE,E,13982,EQUITY,0,JASH-EQ,null,Jash Engineering
NSE,E,13987,EQUITY,0,ABSLBANETF-EQ,null,BIRLASLAMC - ABSLBANETF
NSE,E,13998,EQUITY,0,SITINET-EQ,null,Siti Networks
NSE,E,140,EQUITY,0,SRPL-EQ,null,SRPL
NSE,E,14008,EQUITY,0,AVTNPL-EQ,null,Avt Natural Products
NSE,E,14014,EQUITY,0,LUMAXTECH-EQ,null,Lumax Auto Technologies
NSE,E,14019,EQUITY,0,TIDEWATER-EQ,null,TIDEWATER
NSE,E,1403,EQUITY,0,HINDOILEXP-EQ,null,Hindustan Oil Exploration
NSE,E,14043,EQUITY,0,SARLAPOLY-EQ,null,Sarla Performance Fibers
NSE,E,14058,EQUITY,0,SANGHVIMOV-EQ,null,Sanghvi Movers
NSE,E,1406,EQUITY,0,HINDPETRO-EQ,null,HPCL Hindustan Petroleum
NSE,E,14068,EQUITY,0,SAGCEM-EQ,null,Sagar Cements
NSE,E,14086,EQUITY,0,IGPL-EQ,null,IG Petrochemicals
NSE,E,14096,EQUITY,0,SIYSIL-EQ,null,Siyaram Silk Mills
NSE,E,14101,EQUITY,0,PTL-EQ,null,PTL Enterprises
NSE,E,14106,EQUITY,0,AUTOIND-EQ,null,Autoline Industries
NSE,E,14111,EQUITY,0,NETWORK18-EQ,null,Network 18 Media
NSE,E,14116,EQUITY,0,GANDHITUBE-EQ,null,Gandhi Special Tubes
NSE,E,1412,EQUITY,0,AGI-EQ,null,AGI
NSE,E,14134,EQUITY,0,PITTIENG-EQ,null,Pitti Engineering
NSE,E,1415,EQUITY,0,GLOBAL-EQ,null,GLOBAL EDUCATION LIMITED
NSE,E,14154,EQUITY,0,UNOMINDA-EQ,null,Minda Industries
NSE,E,14174,EQUITY,0,IZMO-EQ,null,Izmo
NSE,E,14198,EQUITY,0,TIMKEN-EQ,null,Timken India
NSE,E,14208,EQUITY,0,TV18BRDCST-EQ,null,TV18 Broadcast
NSE,E,14218,EQUITY,0,CTE-EQ,null,Cambridge Technology Enterprises
NSE,E,14223,EQUITY,0,TIIL-EQ,null,Technocraft Industries
NSE,E,1424,EQUITY,0,HINDZINC-EQ,null,Hindustan Zinc
NSE,E,14245,EQUITY,0,TVSSRICHAK-EQ,null,TVS Srichakra
NSE,E,14255,EQUITY,0,REDINGTON-EQ,null,Redington
NSE,E,14260,EQUITY,0,PGIL-EQ,null,Pearl Global Industries
NSE,E,14278,EQUITY,0,ORIENTBELL-EQ,null,Orient Bell
NSE,E,14296,EQUITY,0,SEQUENT-EQ,null,Sequent Scientific
NSE,E,14299,EQUITY,0,PFC-EQ,null,Power Finance Corporation
NSE,E,14304,EQUITY,0,FSL-EQ,null,Firstsource Solutions
NSE,E,14309,EQUITY,0,INDIANB-EQ,null,Indian Bank
NSE,E,14314,EQUITY,0,TTL-EQ,null,TTL
NSE,E,14329,EQUITY,0,SMSPHARMA-EQ,null,SMS Pharmaceuticals
NSE,E,14334,EQUITY,0,HSCL-EQ,null,HSCL Himadri Speciality Chemical
NSE,E,14339,EQUITY,0,GANESHHOUC-EQ,null,Ganesh Housing Corporation
NSE,E,14346,EQUITY,0,ORIENTALTL-EQ,null,Oriental Trimex
NSE,E,14356,EQUITY,0,MINDTREE-EQ,null,Mindtree
NSE,E,14361,EQUITY,0,APOLLOPIPE-EQ,null,Apollo Pipes
NSE,E,14366,EQUITY,0,IDEA-EQ,null,Vodafone Idea
NSE,E,144,EQUITY,0,GODREJAGRO-EQ,null,Godrej Agrovet
NSE,E,14403,EQUITY,0,RAJTV-EQ,null,Raj TV Network
NSE,E,14413,EQUITY,0,PAGEIND-EQ,null,Page Industries / Jockey
NSE,E,14418,EQUITY,0,ASTRAL-EQ,null,Astral Ltd
NSE,E,1442,EQUITY,0,SANOFI-EQ,null,Sanofi India
NSE,E,14423,EQUITY,0,LAOPALA-EQ,null,La Opala RG
NSE,E,14428,EQUITY,0,GOLDBEES-EQ,null,NIP IND ETF GOLD BEES
NSE,E,14435,EQUITY,0,JKTYRE-EQ,null,JK Tyre & Industries
NSE,E,14440,EQUITY,0,NAHARSPING-EQ,null,Nahar Spinning Mills
NSE,E,14445,EQUITY,0,NAHARPOLY-EQ,null,Nahar Poly Films
NSE,E,14450,EQUITY,0,IBREALEST-EQ,null,Indiabulls Real Estate
NSE,E,14466,EQUITY,0,KIRLFER-EQ,null,Kirloskar Ferrous Industries
NSE,E,1448,EQUITY,0,HLVLTD-EQ,null,HLV Hotel Leela Venture
NSE,E,14480,EQUITY,0,GOKULAGRO-EQ,null,Gokul Agro Resources
NSE,E,14485,EQUITY,0,THEMISMED-EQ,null,Themis Medicare
NSE,E,14490,EQUITY,0,NCLIND-EQ,null,NCL Industries
NSE,E,14501,EQUITY,0,BALAMINES-EQ,null,Balaji Amines
NSE,E,14511,EQUITY,0,BANSWRAS-EQ,null,BANSWARA SYNTEX LIMITED
NSE,E,14523,EQUITY,0,ICRA-EQ,null,ICRA
NSE,E,14535,EQUITY,0,GOLDSHARE-EQ,null,UTI GOLD ETF
NSE,E,14537,EQUITY,0,DISHTV-EQ,null,Dish TV
NSE,E,14547,EQUITY,0,NXTDIGITAL-EQ,null,NXTDigital
NSE,E,1455,EQUITY,0,HIL-EQ,null,HIL Hyderabad Industries
NSE,E,14552,EQUITY,0,PHOENIXLTD-EQ,null,Phoenix Mills
NSE,E,14557,EQUITY,0,AROGRANITE-EQ,null,Aro Granite Industries
NSE,E,14562,EQUITY,0,ZENITHSTL-EQ,null,Zenith Birla India
NSE,E,14567,EQUITY,0,BFUTILITIE-EQ,null,BF Utilities
NSE,E,14582,EQUITY,0,SRHHYPOLTD-EQ,null,Sree Rayalaseema Hi-Strength H
NSE,E,14592,EQUITY,0,FORTIS-EQ,null,Fortis Healthcare
NSE,E,14597,EQUITY,0,ALPHAGEO-EQ,null,Alphageo
NSE,E,14602,EQUITY,0,WEBELSOLAR-EQ,null,Websol Energy System
NSE,E,14607,EQUITY,0,TGBHOTELS-EQ,null,TGB Banquets & Hotels
NSE,E,14612,EQUITY,0,SIMBHALS-EQ,null,Simbhaoli Sugars
NSE,E,14618,EQUITY,0,CHEMBOND-EQ,null,Chembond Chemicals
NSE,E,14627,EQUITY,0,HILTON-EQ,null,Hilton Metal Forging
NSE,E,1465,EQUITY,0,ACCURACY-EQ,null,Accuracy Shipping
NSE,E,14657,EQUITY,0,INSECTICID-EQ,null,Insecticides India
NSE,E,14667,EQUITY,0,KMSUGAR-EQ,null,KM Sugar Mills
NSE,E,1467,EQUITY,0,AKZOINDIA-EQ,null,Akzo Nobel India
NSE,E,14672,EQUITY,0,NAVINFLUOR-EQ,null,Navin Fluorine International
NSE,E,14677,EQUITY,0,GUJAPOLLO-EQ,null,Gujarat Apollo Industries
NSE,E,14687,EQUITY,0,GOACARBON-EQ,null,Goa Carbon
NSE,E,14702,EQUITY,0,NAGREEKEXP-EQ,null,Nagreeka Exports
NSE,E,14707,EQUITY,0,TIMETECHNO-EQ,null,Time Technoplast
NSE,E,14712,EQUITY,0,HGS-EQ,null,HGS Hinduja Global Solutions
NSE,E,14732,EQUITY,0,DLF-EQ,null,DLF
NSE,E,14745,EQUITY,0,ADVANIHOTR-EQ,null,Advani Hotels & Resorts
NSE,E,1476,EQUITY,0,IDBI-EQ,null,IDBI Bank
NSE,E,14761,EQUITY,0,NELCAST-EQ,null,Nelcast
NSE,E,14766,EQUITY,0,V2RETAIL-EQ,null,V2 Retail
NSE,E,14771,EQUITY,0,TARMAT-EQ,null,Tarmat
NSE,E,14788,EQUITY,0,SPARC-EQ,null,Sun Pharma Advanced Research Co
NSE,E,14793,EQUITY,0,MEGASOFT-EQ,null,Megasoft
NSE,E,1480,EQUITY,0,REPL-EQ,null,REPL Rudrabhishek Enterprises
NSE,E,14813,EQUITY,0,ADSL-EQ,null,Allied Digital Services
NSE,E,1482,EQUITY,0,IFBAGRO-EQ,null,IFB Agro Industries
NSE,E,14838,EQUITY,0,DECCANCE-EQ,null,Deccan Cements
NSE,E,14843,EQUITY,0,VIPCLOTHNG-EQ,null,VIP Clothing
NSE,E,14848,EQUITY,0,ALPA-EQ,null,Alpa Laboratories
NSE,E,1485,EQUITY,0,IFBIND-EQ,null,IFB Industries
NSE,E,14853,EQUITY,0,OMAXE-EQ,null,Omaxe
NSE,E,14858,EQUITY,0,KOTAKGOLD-EQ,null,KOTAK GOLD ETF
NSE,E,14889,EQUITY,0,ASIANTILES-EQ,null,Asian Granito India
NSE,E,14894,EQUITY,0,CENTRALBK-EQ,null,Central Bank of India
NSE,E,14908,EQUITY,0,KDDL-EQ,null,KDDL
NSE,E,1491,EQUITY,0,IFCI-EQ,null,IFCI Industrial Fin Corp India
NSE,E,14912,EQUITY,0,KPRMILL-EQ,null,KPR Mill
NSE,E,14917,EQUITY,0,TAKE-EQ,null,Take Solutions
NSE,E,14922,EQUITY,0,PURVA-EQ,null,Puravankara
NSE,E,14932,EQUITY,0,ISMTLTD-EQ,null,ISMT Limited
NSE,E,14937,EQUITY,0,MAHINDCIE-EQ,null,Mahindra CIE Automotive
NSE,E,1494,EQUITY,0,RBA-EQ,null,Burger King India
NSE,E,14942,EQUITY,0,NAGREEKCAP-EQ,null,Nagreeka Capital & Infrastructure
NSE,E,14947,EQUITY,0,MOTILALOFS-EQ,null,Motilal Oswal Financial Services
NSE,E,14957,EQUITY,0,MAGNUM-EQ,null,Magnum Ventures
NSE,E,14966,EQUITY,0,CSBBANK-EQ,null,CSB Bank
NSE,E,1497,EQUITY,0,SHIVAMILLS-EQ,null,Shiva Mills
NSE,E,14972,EQUITY,0,KSCL-EQ,null,Kaveri Seed Company
NSE,E,14977,EQUITY,0,POWERGRID-EQ,null,Power Grid Corporation of India
NSE,E,14982,EQUITY,0,CENTUM-EQ,null,Centum Electronics
NSE,E,15007,EQUITY,0,MANGCHEFER-EQ,null,Mangalore Chemicals & Fertilizers
NSE,E,15017,EQUITY,0,MAANALU-EQ,null,Maan Aluminium
NSE,E,15032,EQUITY,0,PSUBNKBEES-EQ,null,Nippon India ETF PSU Bank BeES
NSE,E,15034,EQUITY,0,BAJAJELEC-EQ,null,Bajaj Electricals
NSE,E,15039,EQUITY,0,CERA-EQ,null,Cera Sanitaryware
NSE,E,15044,EQUITY,0,DELTACORP-EQ,null,Delta Corp
NSE,E,15049,EQUITY,0,ENERGYDEV-EQ,null,Energy Development Company
NSE,E,15061,EQUITY,0,KOTAKPSUBK-EQ,null,Kotak PSU Bank ETF
NSE,E,15068,EQUITY,0,RELIGARE-EQ,null,Religare Enterprises
NSE,E,1507,EQUITY,0,MOGSEC-EQ,null,MOTILALAMC - G5
NSE,E,1508,EQUITY,0,ASTERDM-EQ,null,Aster DM Healthcare
NSE,E,15083,EQUITY,0,ADANIPORTS-EQ,null,Adani Ports & SEZ
NSE,E,15119,EQUITY,0,EDELWEISS-EQ,null,Edelweiss Financial Services
NSE,E,1512,EQUITY,0,INDHOTEL-EQ,null,Indian Hotels Company
NSE,E,15124,EQUITY,0,KOLTEPATIL-EQ,null,Kolte Patil Developers
NSE,E,15129,EQUITY,0,RGL-EQ,null,RENAISSANCE GLOBAL LTD
NSE,E,15136,EQUITY,0,KAUSHALYA-EQ,null,Kaushalya Infrastructure
NSE,E,15141,EQUITY,0,COLPAL-EQ,null,Colgate Palmolive
NSE,E,15146,EQUITY,0,JYOTHYLAB-EQ,null,Jyothy Laboratories
NSE,E,1515,EQUITY,0,INDIACEM-EQ,null,India Cements
NSE,E,15151,EQUITY,0,MADHAV-EQ,null,Madhav Marble & Granites
NSE,E,15161,EQUITY,0,HITECHCORP-EQ,null,Hitech Corporation
NSE,E,15174,EQUITY,0,TRIL-EQ,null,Transformers & Rectifiers
NSE,E,15179,EQUITY,0,ECLERX-EQ,null,eClerx / Eclerx Services
NSE,E,15184,EQUITY,0,BRIGADE-EQ,null,Brigade Enterprises
NSE,E,15189,EQUITY,0,BGRENERGY-EQ,null,BGR Energy Systems
NSE,E,15194,EQUITY,0,BURNPUR-EQ,null,Burnpur Cement
NSE,E,15199,EQUITY,0,MANAKSIA-EQ,null,Manaksia
NSE,E,15204,EQUITY,0,ARIES-EQ,null,Aries Agro
NSE,E,15209,EQUITY,0,PPAP-EQ,null,PPAP Automotive
NSE,E,1521,EQUITY,0,INDIAGLYCO-EQ,null,India Glycols
NSE,E,15214,EQUITY,0,DVL-EQ,null,Dhunseri Petrochem & Tea
NSE,E,15219,EQUITY,0,PATINTLOG-EQ,null,Patel Integrated Logistic
NSE,E,15228,EQUITY,0,UJJIVANSFB-EQ,null,Ujjivan Small Finance Bank
NSE,E,15229,EQUITY,0,LICNFNHGP-EQ,null,LIC MF ETF Nifty 100
NSE,E,15234,EQUITY,0,AMBIKCO-EQ,null,Ambika Cotton Mill
NSE,E,15239,EQUITY,0,BIRLAMONEY-EQ,null,Aditya Birla Money
NSE,E,15244,EQUITY,0,KAVVERITEL-EQ,null,Kavveri Telecom Products
NSE,E,15254,EQUITY,0,CEATLTD-EQ,null,CEAT
NSE,E,15266,EQUITY,0,JKIL-EQ,null,J Kumar Infraprojects
NSE,E,15271,EQUITY,0,CORDSCABLE-EQ,null,Cords Cable Industries
NSE,E,15278,EQUITY,0,ONMOBILE-EQ,null,OnMobile Global
NSE,E,15283,EQUITY,0,KNRCON-EQ,null,KNR Constructions
NSE,E,15288,EQUITY,0,HERCULES-EQ,null,Hercules Hoists
NSE,E,1530,EQUITY,0,INDIANHUME-EQ,null,Indian Hume Pipe
NSE,E,15303,EQUITY,0,BANG-EQ,null,Bang Overseas
NSE,E,15308,EQUITY,0,SEPC-EQ,null,Shriram EPC
NSE,E,15313,EQUITY,0,IRB-EQ,null,IRB Infrastructure Developers
NSE,E,15330,EQUITY,0,QGOLDHALF-EQ,null,QUANTUM GOLD FUND
NSE,E,15332,EQUITY,0,NMDC-EQ,null,NMDC
NSE,E,15337,EQUITY,0,RAIN-EQ,null,Rain Industries
NSE,E,15342,EQUITY,0,SHALPAINTS-EQ,null,Shalimar Paints
NSE,E,15347,EQUITY,0,GSS-EQ,null,GSS Infotech
NSE,E,15355,EQUITY,0,RECLTD-EQ,null,REC Rural Electrification Corporation
NSE,E,15360,EQUITY,0,NAHARCAP-EQ,null,Nahar Capital & Financial Services
NSE,E,15362,EQUITY,0,VGUARD-EQ,null,V-Guard Industries
NSE,E,15377,EQUITY,0,PDMJEPAPER-EQ,null,Pudumjee Paper Products
NSE,E,15384,EQUITY,0,DHANI-EQ,null,Dhani / Indiabulls Ventures
NSE,E,15389,EQUITY,0,AJRINFRA-EQ,null,Ajrinfra
NSE,E,15399,EQUITY,0,EIHAHOTELS-EQ,null,EIH Associated Hotels
NSE,E,154,EQUITY,0,APCOTEXIND-EQ,null,Apcotex Industries
NSE,E,15409,EQUITY,0,NESCO-EQ,null,NESCO
NSE,E,15419,EQUITY,0,DPSCLTD-EQ,null,DPSC
NSE,E,1547,EQUITY,0,RKEC-EQ,null,RKEC Projects
NSE,E,15555,EQUITY,0,HCG-EQ,null,HCG Healthcare Global Enterprises
NSE,E,157,EQUITY,0,APOLLOHOSP-EQ,null,Apollo Hospitals
NSE,E,1570,EQUITY,0,GMMPFAUDLR-EQ,null,GMM Pfaudler
NSE,E,1576,EQUITY,0,GILLETTE-EQ,null,Gillette India
NSE,E,1581,EQUITY,0,TARC-EQ,null,TARC / Anant Raj Global
NSE,E,15883,EQUITY,0,HINDWAREAP-EQ,null,Somany Home Innovation
NSE,E,1593,EQUITY,0,MGEL-EQ,null,MANGALAM GLOBAL ENT LTD
NSE,E,1594,EQUITY,0,INFY-EQ,null,Infosys
NSE,E,1597,EQUITY,0,INGERRAND-EQ,null,Ingersoll Rand India
NSE,E,16045,EQUITY,0,PRINCEPIPE-EQ,null,Prince Pipes and Fittings
NSE,E,1607,EQUITY,0,GODHA-EQ,null,GODHA CABCON INSULAT LTD
NSE,E,16123,EQUITY,0,BHARATWIRE-EQ,null,Bharat Wire Ropes
NSE,E,1614,EQUITY,0,FAIRCHEMOR-EQ,null,Fairchem Organics Ltd
NSE,E,1621,EQUITY,0,TATAINVEST-EQ,null,Tata Investment Corporation
NSE,E,16222,EQUITY,0,EBBETF0423-EQ,null,BHARAT Bond ETF - April 2023
NSE,E,1624,EQUITY,0,IOC-EQ,null,IOC Indian Oil Corporation
NSE,E,16249,EQUITY,0,INFIBEAM-EQ,null,Infibeam Avenues
NSE,E,16253,EQUITY,0,EBBETF0430-EQ,null,BHARAT Bond ETF - April 2030
NSE,E,1627,EQUITY,0,LINDEINDIA-EQ,null,Linde India
NSE,E,1628,EQUITY,0,BECTORFOOD-EQ,null,Mrs. Bectors Food Specialities
NSE,E,16292,EQUITY,0,PANACHE-EQ,null,Panache Digilife
NSE,E,163,EQUITY,0,APOLLOTYRE-EQ,null,Apollo Tyres
NSE,E,1630,EQUITY,0,IONEXCHANG-EQ,null,Ion Exchange
NSE,E,1633,EQUITY,0,IPCALAB-EQ,null,IPCA Laboratories
NSE,E,1639,EQUITY,0,TATASTLLP-EQ,null,Tata Steel Long Products
NSE,E,16395,EQUITY,0,MMP-EQ,null,MMP Industries
NSE,E,16589,EQUITY,0,VAISHALI-EQ,null,Vaishali Pharma
NSE,E,166,EQUITY,0,ANDHRAPAP-EQ,null,Andhra Pradesh Paper Mills
NSE,E,1660,EQUITY,0,ITC-EQ,null,ITC
NSE,E,1663,EQUITY,0,ATFL-EQ,null,Agro Tech Foods
NSE,E,16639,EQUITY,0,KIRIINDUS-EQ,null,Kiri Industries
NSE,E,16657,EQUITY,0,ANIKINDS-EQ,null,Anik Industries
NSE,E,16669,EQUITY,0,BAJAJ-AUTO-EQ,null,Bajaj Auto
NSE,E,16675,EQUITY,0,BAJAJFINSV-EQ,null,BAJAJ FINSERV LTD.
NSE,E,16683,EQUITY,0,DIGISPICE-EQ,null,Digispice Technologies
NSE,E,16705,EQUITY,0,GOKUL-EQ,null,Gokul Refoils and Solvent
NSE,E,16713,EQUITY,0,UBL-EQ,null,United Breweries
NSE,E,16719,EQUITY,0,ALMONDZ-EQ,null,Almondz Global Securities
NSE,E,1672,EQUITY,0,HGINFRA-EQ,null,HG Infra Engineering
NSE,E,16725,EQUITY,0,RPGLIFE-EQ,null,RPG Life Sciences
NSE,E,16745,EQUITY,0,RBL-EQ,null,Rane Brake Lining
NSE,E,1675,EQUITY,0,ITI-EQ,null,ITI / Indian Telephone Industries
NSE,E,16751,EQUITY,0,RANEENGINE-EQ,null,Rane Engine Valve
NSE,E,16783,EQUITY,0,GET&D-EQ,null,GE T&D India
NSE,E,16795,EQUITY,0,ARCHIDPLY-EQ,null,Archidply
NSE,E,16807,EQUITY,0,LOTUSEYE-EQ,null,Lotus Eye Hospital
NSE,E,1681,EQUITY,0,IVP-EQ,null,IVP
NSE,E,16819,EQUITY,0,QNIFTY-EQ,null,Quantum Nifty ETF
NSE,E,16827,EQUITY,0,KOKUYOCMLN-EQ,null,Kokuyo Camlin
NSE,E,16852,EQUITY,0,EQUITAS-EQ,null,Equitas Holdings
NSE,E,16863,EQUITY,0,LPDC-EQ,null,Landmark Property Development
NSE,E,16900,EQUITY,0,DPWIRES-EQ,null,D P Wires
NSE,E,16913,EQUITY,0,ARTEMISMED-EQ,null,ARTEMISMED
NSE,E,16915,EQUITY,0,ZFCVINDIA-EQ,null,ZF Commercial
NSE,E,16921,EQUITY,0,20MICRONS-EQ,null,20 Microns
NSE,E,16927,EQUITY,0,JOCIL-EQ,null,Jocil
NSE,E,16933,EQUITY,0,INDBANK-EQ,null,Indbank Merchant Banking
NSE,E,16959,EQUITY,0,ALKALI-EQ,null,Alkali Metals
NSE,E,16965,EQUITY,0,TATAMTRDVR-EQ,null,Tata Motors DVR
NSE,E,16986,EQUITY,0,COUNCODOS-EQ,null,Country Condos
NSE,E,17,EQUITY,0,SCAPDVR-EQ,null,Stampede Capital
NSE,E,17022,EQUITY,0,MAWANASUG-EQ,null,Mawana Sugars
NSE,E,17032,EQUITY,0,THYROCARE-EQ,null,Thyrocare Technologies
NSE,E,17044,EQUITY,0,SHARIABEES-EQ,null,Nippon India ETF Shariah BeES
NSE,E,17062,EQUITY,0,PALREDTEC-EQ,null,Palred Technologies
NSE,E,17069,EQUITY,0,UJJIVAN-EQ,null,Ujjivan Financial Services
NSE,E,1708,EQUITY,0,JAYBARMARU-EQ,null,Jay Bharat Maruti
NSE,E,17094,EQUITY,0,CROMPTON-EQ,null,Crompton Greaves Consumer Electricals
NSE,E,17105,EQUITY,0,SUMICHEM-EQ,null,Sumitomo Chemical
NSE,E,17130,EQUITY,0,PARAGMILK-EQ,null,Parag Milk Foods
NSE,E,17152,EQUITY,0,ICICIM150-EQ,null,ICICI Pru Midcap 150 ETF
NSE,E,17181,EQUITY,0,MANXT50-EQ,null,Mirae Asset Nifty Next 50 ETF
